Gene/proteinID	Brown et al. 2014 ID	Description of gene/protein product	Proposed gene name	condition	nmol/gDCW	SD	mM	logSD
CAETHG_RS12405	CAETHG_2520	Glutamyl-tRNA reductase	hemA	CO	0.6	0.0	0.00024695999999999995	0.0
CAETHG_RS12405	CAETHG_2520	Glutamyl-tRNA reductase	hemA	High-H2 CO	0.2	0.1	8.231999999999998e-05	0.47238072707743883
CAETHG_RS12405	CAETHG_2520	Glutamyl-tRNA reductase	hemA	Syngas	0.4	0.1	0.00016463999999999997	0.24622067706923975
CAETHG_RS12410	CAETHG_2521	Glutamate-1-semialdehyde 2,1-aminomutase	hemL	CO	8.6	1.8	0.003539759999999999	0.2070629143806451
CAETHG_RS12410	CAETHG_2521	Glutamate-1-semialdehyde 2,1-aminomutase	hemL	High-H2 CO	6.6	1.7	0.00271656	0.2534505221834981
CAETHG_RS12410	CAETHG_2521	Glutamate-1-semialdehyde 2,1-aminomutase	hemL	Syngas	7.7	1.0	0.0031693199999999993	0.12932747110354334
CAETHG_RS12465	CAETHG_2532	Phosphonate-transporting ATPase	metN	CO	6.7	1.1	0.0027577199999999995	0.16308861765543964
CAETHG_RS12465	CAETHG_2532	Phosphonate-transporting ATPase	metN	High-H2 CO	0.5	0.2	0.0002058	0.38525317015992666
CAETHG_RS12465	CAETHG_2532	Phosphonate-transporting ATPase	metN	Syngas	2.6	0.8	0.00107016	0.3007608853478979
CAETHG_RS12475	CAETHG_2534	Protein of unknown function DUF2088	larA2	CO	1.6	0.5	0.0006585599999999999	0.30524944693509815
CAETHG_RS12475	CAETHG_2534	Protein of unknown function DUF2088	larA2	High-H2 CO	0.2	0.1	8.231999999999998e-05	0.47238072707743883
CAETHG_RS12475	CAETHG_2534	Protein of unknown function DUF2088	larA2	Syngas	0.7	0.3	0.00028812	0.41063695941280387
CAETHG_RS12490	CAETHG_2537	Aspartate transaminase	yhdR	CO	7.3	1.4	0.0030046799999999996	0.19005168794086325
CAETHG_RS12490	CAETHG_2537	Aspartate transaminase	yhdR	High-H2 CO	6.8	1.1	0.0027988799999999993	0.1607211893056259
CAETHG_RS12490	CAETHG_2537	Aspartate transaminase	yhdR	Syngas	9.5	1.5	0.003910199999999999	0.1569236989921828
CAETHG_RS12520	CAETHG_2543	hypothetical protein	RS12520	CO	1.0	0.3	0.0004116	0.293560379208524
CAETHG_RS12520	CAETHG_2543	hypothetical protein	RS12520	High-H2 CO				
CAETHG_RS12520	CAETHG_2543	hypothetical protein	RS12520	Syngas	1.0	0.1	0.0004116	0.0997513451195927
CAETHG_RS12540	CAETHG_2547	hypothetical protein	TC.APA5	CO				
CAETHG_RS12540	CAETHG_2547	hypothetical protein	TC.APA5	High-H2 CO				
CAETHG_RS12540	CAETHG_2547	hypothetical protein	TC.APA5	Syngas	0.3	0.1	0.00012347999999999998	0.32459284597450133
CAETHG_RS12555	CAETHG_2550	histidine kinase	RS12555	CO	1.3	0.0	0.00053508	0.0
CAETHG_RS12555	CAETHG_2550	histidine kinase	RS12555	High-H2 CO	0.8	0.5	0.00032927999999999994	0.5742414878537321
CAETHG_RS12555	CAETHG_2550	histidine kinase	RS12555	Syngas	0.6	0.1	0.00024695999999999995	0.16552635496534787
CAETHG_RS12565	CAETHG_2552	hypothetical protein	RS12565	CO				
CAETHG_RS12565	CAETHG_2552	hypothetical protein	RS12565	High-H2 CO				
CAETHG_RS12565	CAETHG_2552	hypothetical protein	RS12565	Syngas	0.8	0.2	0.00032927999999999994	0.24622067706923975
CAETHG_RS12580	CAETHG_2555	cell wall binding repeat 2-containing protein	RS12580	CO	3.7	0.6	0.0015229199999999997	0.16111100669847864
CAETHG_RS12580	CAETHG_2555	cell wall binding repeat 2-containing protein	RS12580	High-H2 CO	3.9	0.1	0.0016052399999999997	0.02563681263999525
CAETHG_RS12580	CAETHG_2555	cell wall binding repeat 2-containing protein	RS12580	Syngas	6.4	0.6	0.0026342399999999995	0.09354498126669038
CAETHG_RS12590	CAETHG_2557	cell wall binding repeat 2-containing protein	RS12590	CO	243.3	19.5	0.10014227999999999	0.08001969985101055
CAETHG_RS12590	CAETHG_2557	cell wall binding repeat 2-containing protein	RS12590	High-H2 CO	268.5	56.3	0.11051459999999999	0.20743194841369528
CAETHG_RS12590	CAETHG_2557	cell wall binding repeat 2-containing protein	RS12590	Syngas	230.1	6.0	0.09470915999999999	0.02607118847708443
CAETHG_RS12595	CAETHG_2558	cell wall binding repeat 2-containing protein	RS12595	CO	0.5	0.2	0.0002058	0.38525317015992666
CAETHG_RS12595	CAETHG_2558	cell wall binding repeat 2-containing protein	RS12595	High-H2 CO	2.8	1.0	0.00115248	0.3464794976434185
CAETHG_RS12595	CAETHG_2558	cell wall binding repeat 2-containing protein	RS12595	Syngas	1.2	0.6	0.0004939199999999999	0.47238072707743883
CAETHG_RS12635	CAETHG_2566	DNA binding domain protein, excisionase family	K07219	CO	2.6	0.1	0.00107016	0.038447325905854174
CAETHG_RS12635	CAETHG_2566	DNA binding domain protein, excisionase family	K07219	High-H2 CO	2.2	0.6	0.0009055199999999999	0.2678505270833741
CAETHG_RS12635	CAETHG_2566	DNA binding domain protein, excisionase family	K07219	Syngas	2.7	0.3	0.0011113199999999998	0.11077044999373434
CAETHG_RS12685	CAETHG_2576	cell wall binding repeat 2-containing protein	RS12685	CO				
CAETHG_RS12685	CAETHG_2576	cell wall binding repeat 2-containing protein	RS12685	High-H2 CO	0.3	0.2	0.00012347999999999998	0.6064031498312963
CAETHG_RS12685	CAETHG_2576	cell wall binding repeat 2-containing protein	RS12685	Syngas	0.1	0.0	4.115999999999999e-05	0.0
CAETHG_RS12690	CAETHG_2577	cell wall binding repeat 2-containing protein	RS12690	CO	6.0	0.4	0.0024695999999999993	0.06659277038737595
CAETHG_RS12690	CAETHG_2577	cell wall binding repeat 2-containing protein	RS12690	High-H2 CO	4.9	0.7	0.0020168399999999998	0.14213622802621248
CAETHG_RS12690	CAETHG_2577	cell wall binding repeat 2-containing protein	RS12690	Syngas	7.3	1.2	0.0030046799999999996	0.16328903468125455
CAETHG_RS12725	CAETHG_2584	outer membrane efflux protein	RS12725	CO				
CAETHG_RS12725	CAETHG_2584	outer membrane efflux protein	RS12725	High-H2 CO	0.1	0.1	4.115999999999999e-05	0.8325546111576977
CAETHG_RS12725	CAETHG_2584	outer membrane efflux protein	RS12725	Syngas	0.1	0.0	4.115999999999999e-05	0.0
CAETHG_RS12730	CAETHG_2585	ResB family protein	RS12730	CO	1.6	0.5	0.0006585599999999999	0.30524944693509815
CAETHG_RS12730	CAETHG_2585	ResB family protein	RS12730	High-H2 CO	0.5	0.1	0.0002058	0.1980422004353651
CAETHG_RS12730	CAETHG_2585	ResB family protein	RS12730	Syngas	1.8	0.5	0.00074088	0.2726323649350856
CAETHG_RS12740	CAETHG_2587	hypothetical protein	RS12740	CO	0.3	0.0	0.00012347999999999998	0.0
CAETHG_RS12740	CAETHG_2587	hypothetical protein	RS12740	High-H2 CO				
CAETHG_RS12740	CAETHG_2587	hypothetical protein	RS12740	Syngas	0.1	0.0	4.115999999999999e-05	0.0
CAETHG_RS12745	CAETHG_2588	cell wall binding repeat 2-containing protein	RS12745	CO	43.0	4.7	0.017698799999999997	0.10897796267590644
CAETHG_RS12745	CAETHG_2588	cell wall binding repeat 2-containing protein	RS12745	High-H2 CO	43.8	9.4	0.018028079999999995	0.2122005133012101
CAETHG_RS12745	CAETHG_2588	cell wall binding repeat 2-containing protein	RS12745	Syngas	44.4	3.9	0.018275039999999996	0.08766911436179534
CAETHG_RS12750	CAETHG_2589	cell wall binding repeat 2-containing protein	RS12750	CO	0.7	0.5	0.00028812	0.6420629214442641
CAETHG_RS12750	CAETHG_2589	cell wall binding repeat 2-containing protein	RS12750	High-H2 CO	2.9	2.9	0.0011936399999999997	0.8325546111576977
CAETHG_RS12750	CAETHG_2589	cell wall binding repeat 2-containing protein	RS12750	Syngas	2.7	0.6	0.0011113199999999998	0.21954977070786863
CAETHG_RS12755	CAETHG_2590	Protein of unknown function DUF2140	RS12755	CO	2.3	0.4	0.0009466799999999998	0.17261912641693203
CAETHG_RS12755	CAETHG_2590	Protein of unknown function DUF2140	RS12755	High-H2 CO	1.2	1.1	0.0004939199999999999	0.7809715272724235
CAETHG_RS12755	CAETHG_2590	Protein of unknown function DUF2140	RS12755	Syngas	1.2	0.6	0.0004939199999999999	0.47238072707743883
CAETHG_RS12760	CAETHG_2591	lipopolysaccharide biosynthesis protein	RS12760	CO	0.6	0.1	0.00024695999999999995	0.16552635496534787
CAETHG_RS12760	CAETHG_2591	lipopolysaccharide biosynthesis protein	RS12760	High-H2 CO	0.3	0.3	0.00012347999999999998	0.8325546111576977
CAETHG_RS12760	CAETHG_2591	lipopolysaccharide biosynthesis protein	RS12760	Syngas	1.0	0.2	0.0004116	0.1980422004353651
CAETHG_RS12770	CAETHG_2593	capsular exopolysaccharide family	RS12770	CO	2.1	0.9	0.0008643599999999999	0.41063695941280387
CAETHG_RS12770	CAETHG_2593	capsular exopolysaccharide family	RS12770	High-H2 CO	1.3	0.3	0.00053508	0.2277824298953098
CAETHG_RS12770	CAETHG_2593	capsular exopolysaccharide family	RS12770	Syngas	0.6	0.1	0.00024695999999999995	0.16552635496534787
CAETHG_RS12810	CAETHG_2603	hypothetical protein	RS12810	CO				
CAETHG_RS12810	CAETHG_2603	hypothetical protein	RS12810	High-H2 CO				
CAETHG_RS12810	CAETHG_2603	hypothetical protein	RS12810	Syngas	0.7	0.2	0.00028812	0.2801278555258211
CAETHG_RS12825	CAETHG_2607	transferase hexapeptide repeat containing prote	RS12825	CO	1.4	0.3	0.00057624	0.21188515735626917
CAETHG_RS12825	CAETHG_2607	transferase hexapeptide repeat containing prote	RS12825	High-H2 CO				
CAETHG_RS12825	CAETHG_2607	transferase hexapeptide repeat containing prote	RS12825	Syngas	0.8	0.2	0.00032927999999999994	0.24622067706923975
CAETHG_RS12835	CAETHG_2609	Glutamine--scyllo-inositol transaminase	RS12835	CO	4.6	0.7	0.0018933599999999995	0.15130382499593417
CAETHG_RS12835	CAETHG_2609	Glutamine--scyllo-inositol transaminase	RS12835	High-H2 CO	2.3	1.0	0.0009466799999999998	0.4161043436953539
CAETHG_RS12835	CAETHG_2609	Glutamine--scyllo-inositol transaminase	RS12835	Syngas	2.6	0.4	0.00107016	0.15294730979884993
CAETHG_RS12845	CAETHG_2611	glycosyl transferase group 1	RS12845	CO	8.1	1.1	0.0033339599999999995	0.1351825194757975
CAETHG_RS12845	CAETHG_2611	glycosyl transferase group 1	RS12845	High-H2 CO	3.9	1.2	0.0016052399999999997	0.3007608853478979
CAETHG_RS12845	CAETHG_2611	glycosyl transferase group 1	RS12845	Syngas	2.1	0.3	0.0008643599999999999	0.14213622802621248
CAETHG_RS12855	CAETHG_2613	glycosyl transferase group 1	RS12855	CO				
CAETHG_RS12855	CAETHG_2613	glycosyl transferase group 1	RS12855	High-H2 CO				
CAETHG_RS12855	CAETHG_2613	glycosyl transferase group 1	RS12855	Syngas	0.3	0.1	0.00012347999999999998	0.32459284597450133
CAETHG_RS12860	CAETHG_2615	mannose-1-phosphate guanylyltransferase/mannose	algA2	CO	1.6	0.4	0.0006585599999999999	0.24622067706923975
CAETHG_RS12860	CAETHG_2615	mannose-1-phosphate guanylyltransferase/mannose	algA2	High-H2 CO				
CAETHG_RS12860	CAETHG_2615	mannose-1-phosphate guanylyltransferase/mannose	algA2	Syngas	0.7	0.2	0.00028812	0.2801278555258211
CAETHG_RS12865	CAETHG_2616	dTDP-glucose 4,6-dehydratase	rfbB	CO	2.1	0.5	0.0008643599999999999	0.23482069474132783
CAETHG_RS12865	CAETHG_2616	dTDP-glucose 4,6-dehydratase	rfbB	High-H2 CO				
CAETHG_RS12865	CAETHG_2616	dTDP-glucose 4,6-dehydratase	rfbB	Syngas	0.8	0.1	0.00032927999999999994	0.1245158083777528
CAETHG_RS12870	CAETHG_2617	glucose-1-phosphate thymidylyltransferase	rfbA	CO	1.4	0.3	0.00057624	0.21188515735626917
CAETHG_RS12870	CAETHG_2617	glucose-1-phosphate thymidylyltransferase	rfbA	High-H2 CO	1.4	0.6	0.00057624	0.41063695941280387
CAETHG_RS12870	CAETHG_2617	glucose-1-phosphate thymidylyltransferase	rfbA	Syngas	1.2	0.2	0.0004939199999999999	0.16552635496534787
CAETHG_RS12880	CAETHG_2619	dTDP-4-dehydrorhamnose 3,5-epimerase	rfbC	CO				
CAETHG_RS12880	CAETHG_2619	dTDP-4-dehydrorhamnose 3,5-epimerase	rfbC	High-H2 CO				
CAETHG_RS12880	CAETHG_2619	dTDP-4-dehydrorhamnose 3,5-epimerase	rfbC	Syngas	0.6	0.1	0.00024695999999999995	0.16552635496534787
CAETHG_RS13050	CAETHG_2656	beta-lactamase domain protein	RS13050	CO	1.1	0.2	0.00045275999999999997	0.18034187452047828
CAETHG_RS13050	CAETHG_2656	beta-lactamase domain protein	RS13050	High-H2 CO				
CAETHG_RS13050	CAETHG_2656	beta-lactamase domain protein	RS13050	Syngas	0.6	0.1	0.00024695999999999995	0.16552635496534787
CAETHG_RS13065	CAETHG_2659	hypothetical protein	RS13065	CO	0.4	0.1	0.00016463999999999997	0.24622067706923975
CAETHG_RS13065	CAETHG_2659	hypothetical protein	RS13065	High-H2 CO				
CAETHG_RS13065	CAETHG_2659	hypothetical protein	RS13065	Syngas				
CAETHG_RS13070	CAETHG_2660	hypothetical protein	RS13070	CO	1.2	0.4	0.0004939199999999999	0.32459284597450133
CAETHG_RS13070	CAETHG_2660	hypothetical protein	RS13070	High-H2 CO	0.8	0.6	0.00032927999999999994	0.6680472308365776
CAETHG_RS13070	CAETHG_2660	hypothetical protein	RS13070	Syngas	0.8	0.2	0.00032927999999999994	0.24622067706923975
CAETHG_RS13080	CAETHG_2662	von Willebrand factor type A	RS13080	CO	1.4	0.2	0.00057624	0.14213622802621248
CAETHG_RS13080	CAETHG_2662	von Willebrand factor type A	RS13080	High-H2 CO	0.9	0.1	0.00037044	0.11077044999373434
CAETHG_RS13080	CAETHG_2662	von Willebrand factor type A	RS13080	Syngas	1.1	0.3	0.00045275999999999997	0.2678505270833741
CAETHG_RS13085	CAETHG_2663	Tubulin-like protein	RS13085	CO	4.7	0.7	0.00193452	0.148120023256446
CAETHG_RS13085	CAETHG_2663	Tubulin-like protein	RS13085	High-H2 CO	4.2	0.9	0.0017287199999999998	0.21188515735626917
CAETHG_RS13085	CAETHG_2663	Tubulin-like protein	RS13085	Syngas	2.6	0.4	0.00107016	0.15294730979884993
CAETHG_RS13120	CAETHG_2673	GTP1/OBG protein	RS13120	CO	0.4	0.1	0.00016463999999999997	0.24622067706923975
CAETHG_RS13120	CAETHG_2673	GTP1/OBG protein	RS13120	High-H2 CO	0.2	0.2	8.231999999999998e-05	0.8325546111576977
CAETHG_RS13120	CAETHG_2673	GTP1/OBG protein	RS13120	Syngas	0.4	0.3	0.00016463999999999997	0.6680472308365776
CAETHG_RS13135	CAETHG_2677	ABC-type transporter, periplasmic subunit	ABC.FEV.S_2	CO	9.8	1.3	0.0040336799999999996	0.13207499005372608
CAETHG_RS13135	CAETHG_2677	ABC-type transporter, periplasmic subunit	ABC.FEV.S_2	High-H2 CO	6.2	1.4	0.0025519199999999996	0.22300493462031856
CAETHG_RS13135	CAETHG_2677	ABC-type transporter, periplasmic subunit	ABC.FEV.S_2	Syngas	9.9	2.0	0.00407484	0.20000333350556682
CAETHG_RS13160	CAETHG_2682	protein of unknown function DUF1861	RS13160	CO	2.1	0.3	0.0008643599999999999	0.14213622802621248
CAETHG_RS13160	CAETHG_2682	protein of unknown function DUF1861	RS13160	High-H2 CO	1.3	0.8	0.00053508	0.5666919256903412
CAETHG_RS13160	CAETHG_2682	protein of unknown function DUF1861	RS13160	Syngas	1.8	0.6	0.00074088	0.32459284597450133
CAETHG_RS13165	CAETHG_2683	glycosidase related protein	K20885	CO	1.4	0.3	0.00057624	0.21188515735626917
CAETHG_RS13165	CAETHG_2683	glycosidase related protein	K20885	High-H2 CO	0.5	0.5	0.0002058	0.8325546111576977
CAETHG_RS13165	CAETHG_2683	glycosidase related protein	K20885	Syngas				
CAETHG_RS13190	CAETHG_2688	D-lactate dehydrogenase (cytochrome)	glcD4	CO	4.7	0.4	0.00193452	0.08495287623278797
CAETHG_RS13190	CAETHG_2688	D-lactate dehydrogenase (cytochrome)	glcD4	High-H2 CO	3.7	1.2	0.0015229199999999997	0.31624972490091896
CAETHG_RS13190	CAETHG_2688	D-lactate dehydrogenase (cytochrome)	glcD4	Syngas	1.8	0.7	0.00074088	0.37527976744221925
CAETHG_RS13195	CAETHG_2689	Malate dehydrogenase	comC	CO	4.2	2.4	0.0017287199999999998	0.531570288658998
CAETHG_RS13195	CAETHG_2689	Malate dehydrogenase	comC	High-H2 CO	2.2	1.6	0.0009055199999999999	0.6515867397987652
CAETHG_RS13195	CAETHG_2689	Malate dehydrogenase	comC	Syngas	1.5	1.2	0.0006173999999999998	0.7033464593186682
CAETHG_RS13210	CAETHG_2692	efflux transporter, RND family, MFP subunit	acrA2	CO	3.2	0.1	0.0013171199999999997	0.031242374638549147
CAETHG_RS13210	CAETHG_2692	efflux transporter, RND family, MFP subunit	acrA2	High-H2 CO	2.1	0.7	0.0008643599999999999	0.32459284597450133
CAETHG_RS13210	CAETHG_2692	efflux transporter, RND family, MFP subunit	acrA2	Syngas	6.8	1.1	0.0027988799999999993	0.1607211893056259
CAETHG_RS13215	CAETHG_2693	hypothetical protein	RS13215	CO	4.7	0.3	0.00193452	0.06376491582520173
CAETHG_RS13215	CAETHG_2693	hypothetical protein	RS13215	High-H2 CO	2.8	0.9	0.00115248	0.31356097745330413
CAETHG_RS13215	CAETHG_2693	hypothetical protein	RS13215	Syngas	6.6	1.1	0.00271656	0.16552635496534787
CAETHG_RS13230	CAETHG_2697	Glutamate 5-kinase	proB	CO	5.8	1.9	0.0023872799999999994	0.319274348673396
CAETHG_RS13230	CAETHG_2697	Glutamate 5-kinase	proB	High-H2 CO	2.8	0.9	0.00115248	0.31356097745330413
CAETHG_RS13230	CAETHG_2697	Glutamate 5-kinase	proB	Syngas	5.6	0.6	0.00230496	0.10683726542943801
CAETHG_RS13235	CAETHG_2698	Gamma-glutamyl phosphate reductase	proA	CO	19.4	0.8	0.007985039999999999	0.041219598608499504
CAETHG_RS13235	CAETHG_2698	Gamma-glutamyl phosphate reductase	proA	High-H2 CO	14.4	2.5	0.00592704	0.17232385007790849
CAETHG_RS13235	CAETHG_2698	Gamma-glutamyl phosphate reductase	proA	Syngas	22.1	2.3	0.009096359999999998	0.10379223582427986
CAETHG_RS13240	CAETHG_2699	putative conserved protein UCP037246	RS13240	CO	2.6	0.5	0.00107016	0.19056445364134944
CAETHG_RS13240	CAETHG_2699	putative conserved protein UCP037246	RS13240	High-H2 CO	1.2	0.5	0.0004939199999999999	0.40010675493807013
CAETHG_RS13240	CAETHG_2699	putative conserved protein UCP037246	RS13240	Syngas	3.8	0.5	0.0015640799999999998	0.13101471948260535
CAETHG_RS13280	CAETHG_2708	metal dependent phosphohydrolase	RS13280	CO	0.5	0.4	0.0002058	0.7033464593186682
CAETHG_RS13280	CAETHG_2708	metal dependent phosphohydrolase	RS13280	High-H2 CO	0.5	0.2	0.0002058	0.38525317015992666
CAETHG_RS13280	CAETHG_2708	metal dependent phosphohydrolase	RS13280	Syngas	0.1	0.0	4.115999999999999e-05	0.0
CAETHG_RS13295	CAETHG_2711	protein of unknown function DUF1232	RS13295	CO	2.0	0.3	0.0008232	0.14916638004195087
CAETHG_RS13295	CAETHG_2711	protein of unknown function DUF1232	RS13295	High-H2 CO	0.9	0.5	0.00037044	0.5186424003488612
CAETHG_RS13295	CAETHG_2711	protein of unknown function DUF1232	RS13295	Syngas	0.7	0.3	0.00028812	0.41063695941280387
CAETHG_RS13305	CAETHG_2714	Tetratricopeptide repeat-containing protein	RS13305	CO	1.5	0.1	0.0006173999999999998	0.06659277038737595
CAETHG_RS13305	CAETHG_2714	Tetratricopeptide repeat-containing protein	RS13305	High-H2 CO	1.0	0.3	0.0004116	0.293560379208524
CAETHG_RS13305	CAETHG_2714	Tetratricopeptide repeat-containing protein	RS13305	Syngas	0.9	0.1	0.00037044	0.11077044999373434
CAETHG_RS13315	CAETHG_2717	ATP-dependent chaperone ClpB	clpB	CO	23.8	3.8	0.00979608	0.15866012012201824
CAETHG_RS13315	CAETHG_2717	ATP-dependent chaperone ClpB	clpB	High-H2 CO	23.2	1.5	0.009549119999999998	0.06458775561960393
CAETHG_RS13315	CAETHG_2717	ATP-dependent chaperone ClpB	clpB	Syngas	14.4	2.3	0.00592704	0.15871738573871724
CAETHG_RS13325	CAETHG_2719	CobB/CobQ domain protein glutamine amidotransfe	gatD	CO	0.8	0.2	0.00032927999999999994	0.24622067706923975
CAETHG_RS13325	CAETHG_2719	CobB/CobQ domain protein glutamine amidotransfe	gatD	High-H2 CO				
CAETHG_RS13325	CAETHG_2719	CobB/CobQ domain protein glutamine amidotransfe	gatD	Syngas	0.8	0.4	0.00032927999999999994	0.47238072707743883
CAETHG_RS13330	CAETHG_2720	protein of unknown function DUF1727	murT	CO	0.6	0.1	0.00024695999999999995	0.16552635496534787
CAETHG_RS13330	CAETHG_2720	protein of unknown function DUF1727	murT	High-H2 CO				
CAETHG_RS13330	CAETHG_2720	protein of unknown function DUF1727	murT	Syngas	0.6	0.3	0.00024695999999999995	0.47238072707743883
CAETHG_RS13335	CAETHG_2721	Phosphoenolpyruvate carboxykinase (ATP)	pckA	CO	23.1	8.3	0.00950796	0.34845721446013184
CAETHG_RS13335	CAETHG_2721	Phosphoenolpyruvate carboxykinase (ATP)	pckA	High-H2 CO	65.6	9.5	0.027000959999999994	0.1440663031692295
CAETHG_RS13335	CAETHG_2721	Phosphoenolpyruvate carboxykinase (ATP)	pckA	Syngas	14.8	3.1	0.006091679999999999	0.20721507803228395
CAETHG_RS13400	CAETHG_2729	dihydropteroate synthase	folP	CO	20.8	1.4	0.00856128	0.06723164736777358
CAETHG_RS13400	CAETHG_2729	dihydropteroate synthase	folP	High-H2 CO	12.4	4.2	0.005103839999999999	0.32955585405466115
CAETHG_RS13400	CAETHG_2729	dihydropteroate synthase	folP	Syngas	18.9	2.0	0.007779239999999998	0.1055256486414684
CAETHG_RS13405	CAETHG_2730	GTP cyclohydrolase 1	GCH1	CO	6.7	2.7	0.0027577199999999995	0.3879229651808998
CAETHG_RS13405	CAETHG_2730	GTP cyclohydrolase 1	GCH1	High-H2 CO	5.0	2.0	0.0020579999999999995	0.38525317015992644
CAETHG_RS13405	CAETHG_2730	GTP cyclohydrolase 1	GCH1	Syngas	4.1	1.2	0.0016875599999999996	0.286689959028872
CAETHG_RS13415	CAETHG_2732	2-amino-4-hydroxy-6- hydroxymethyldihydropterid	sulD	CO	2.0	0.4	0.0008232	0.1980422004353651
CAETHG_RS13415	CAETHG_2732	2-amino-4-hydroxy-6- hydroxymethyldihydropterid	sulD	High-H2 CO	0.9	0.6	0.00037044	0.6064031498312961
CAETHG_RS13415	CAETHG_2732	2-amino-4-hydroxy-6- hydroxymethyldihydropterid	sulD	Syngas	0.8	0.1	0.00032927999999999994	0.1245158083777528
CAETHG_RS13525	CAETHG_2749	beta-lactamase domain protein	comEC2	CO				
CAETHG_RS13525	CAETHG_2749	beta-lactamase domain protein	comEC2	High-H2 CO				
CAETHG_RS13525	CAETHG_2749	beta-lactamase domain protein	comEC2	Syngas	0.6	0.1	0.00024695999999999995	0.16552635496534787
CAETHG_RS13535	CAETHG_2751	(R)-citramalate synthase	E2.3.3.3.2	CO	3.6	0.3	0.00148176	0.08318919908602172
CAETHG_RS13535	CAETHG_2751	(R)-citramalate synthase	E2.3.3.3.2	High-H2 CO	6.8	1.8	0.0027988799999999993	0.26023705185881013
CAETHG_RS13535	CAETHG_2751	(R)-citramalate synthase	E2.3.3.3.2	Syngas	1.6	0.5	0.0006585599999999999	0.30524944693509815
CAETHG_RS13540	CAETHG_2752	aconitate hydratase	ACO3	CO	10.4	1.3	0.00428064	0.1245158083777528
CAETHG_RS13540	CAETHG_2752	aconitate hydratase	ACO3	High-H2 CO	18.1	2.5	0.00744996	0.13746951256072001
CAETHG_RS13540	CAETHG_2752	aconitate hydratase	ACO3	Syngas	13.5	2.4	0.005556599999999999	0.17639666101127416
CAETHG_RS13545	CAETHG_2753	Isocitrate dehydrogenase (NAD(+))	IDH3	CO	6.5	1.2	0.0026753999999999997	0.1830707217447991
CAETHG_RS13545	CAETHG_2753	Isocitrate dehydrogenase (NAD(+))	IDH3	High-H2 CO	11.8	2.0	0.00485688	0.16829284651165027
CAETHG_RS13545	CAETHG_2753	Isocitrate dehydrogenase (NAD(+))	IDH3	Syngas	17.0	4.2	0.0069972	0.24340857207556896
CAETHG_RS13550	CAETHG_2754	O-acetylhomoserine/O-acetylserine sulfhydrylase	metY	CO	120.7	14.7	0.049680119999999994	0.12134153660921762
CAETHG_RS13550	CAETHG_2754	O-acetylhomoserine/O-acetylserine sulfhydrylase	metY	High-H2 CO	14.0	4.8	0.005762399999999999	0.33337621737253786
CAETHG_RS13550	CAETHG_2754	O-acetylhomoserine/O-acetylserine sulfhydrylase	metY	Syngas	47.4	17.5	0.019509839999999994	0.3574687074307198
CAETHG_RS13555	CAETHG_2755	Methionine synthase	metH	CO	1.7	0.1	0.0006997199999999998	0.05877273915760268
CAETHG_RS13555	CAETHG_2755	Methionine synthase	metH	High-H2 CO	0.9	0.7	0.00037044	0.6878119625182043
